title,date,links,content
"'Tertipu' Susu Kental Manis, Studi Temukan 12 Persen Anak Idap Gizi Buruk",12/26/2019 15:48,https://health.detik.com/berita-detikhealth/d-4836379/tertipu-susu-kental-manis-studi-temukan-12-persen-anak-idap-gizi-buruk,". - Diketahui saat ini susu kental manis (SKM) tidak lagi dikategorikan sebagai produk susu, sesuai dengan surat edaran Badan Pengawasan Obat dan Makanan (BPOM) bernomor HK.06.5.51.511.05.18.2000 tahun 2018. Namun tampaknya masih ada orang tua percaya SKM merupakan produk susu yang cocok diberikan untuk anak-anak.Dampak dari hal tersebut menurut studi terbaru yang dilakukan oleh PP (Pimpinan Pusat) Aisyiyah dan Yayasan Abhipraya Insan Cendikia Indonesia (YAICI) mengakibatkan gizi buruk pada anak di beberapa daerah seperti Provinsi Aceh, Kalimantan Tengah dan Sulawesi Utara. Peneliti melihat sekitar 12 persen dari 1.835 anak berusia 0-5 tahun mengalami gizi buruk.Baca juga: Memicu Kontroversi, Muslimat NU Minta Iklan SKM Sebagai Susu Dihapus""Didapatkan 12 persen dari 1.835 mengalami gizi buruk, kemudian 23,7 persen itu yang gizi kurang. Mereka yang gizi buruk itu konsumsi susu SKM-nya itu rata-rata di atas satu kali per hari. Jadi bisa saja dua kali, tiga kali begitu dalam satu hari. Dan yang gizi kurang itu di bawah satu kali dalam sehari,"" kata Ketua Majelis Kesehatan PP Aisyiyah Dra Chairunnisa, MKes, saat ditemui pada Kamis (26/12/2019).


 
















SCROLL TO CONTINUE WITH CONTENT

Chairunnisa menjelaskan konsumsi SKM yang berlebihan dapat menimbulkan berkurangnya nafsu makan karena kadar gula yang tinggi. Akhirnya anak lebih senang mengonsumsi SKM dibandingkan pangan lain yang lebih bernutrisi.""Kalau kita lihat komposisi dari SKM itu adalah persentase terbesarnya adalah gula. Ketika orang selalu mengonsumsi gula, pertama barangkali efek negatifnya si anak tadi nafsu makannya jadi berkurang, karena sudah adiktif (kecanduan) dia untuk mengonsumsi SKM. Kalau dia sudah terpapar dengan SKM konsumsi yang lainnya berkurang (untuk memenuhi) gizi yang seimbang,"" tuturnya.Baca juga: BPOM Peringatkan Susu Kental Manis, Perbaiki Label atau Produk Ditarik!
Simak Video ""Penyebab Stunting di Indonesia Urutan Kedua ASEAN""
[Gambas:Video 20detik]
(fds/fds)


susu kental manis susu kental manis bukan susu gizi buruk susu kental manis tidak mengandung susu kurang gizi"
"Kompleks, Bocah 7 Tahun Ini Kurang Gizi, Lumpuh dan Bibir Sumbing",12/24/2019 8:36,https://news.detik.com/berita-jawa-timur/d-4834108/kompleks-bocah-7-tahun-ini-kurang-gizi-lumpuh-dan-bibir-sumbing,". -  Seorang bocah berusia 7 tahun di . menderita lumpuh dan tidak bisa berbicara. Bocah laki-laki ini kekurangan gizi. Selain itu mengalami bibir sumbing sejak lahir.Bocah bernasib malang ini yaitu Muhammad Tegar Maulana, warga Dusun Dempok, Desa Grogol, Kecamatan Diwek, .. Di usianya yang kini 7 tahun, Tegar seharusnya sudah sekolah kelas 1 SD.Namun, anak pertama dari dua bersaudara pasangan Ainun Naim (25) dan Khusnul Khatimah (24) ini menderita lumpuh. Berat badannya hanya 9,5 Kg. Jauh di bawah berat badan anak normal seusianya 13-17 Kg. Dia juga tak juga bisa berbicara. ""Saat lahir bibirnya sumbing. Sampai usia setahun belum bisa jalan. Kata dokter terkena mikrosefalus, pengecilan kepala,"" kata ayah Tegar, Naim kepada wartawan di rumahnya, Senin (23/12/2019).Baca juga: Kasihan, Tubuh Gadis di . Ini Tinggal Tulang Dibalut KulitNaim mengakui terlambat membawa Tegar berobat ke rumah sakit. Dia berdalih tidak mempunyai biaya untuk mengusur BPJS Kesehatan secara mandiri. Bapak dua anak ini sehari-hari berjualan cilok keliling. Rata-rata penghasilannya Rp 100 ribu/hari.""Kata dokter harusnya usia satu tahun sudah dibawa ke rumah sakit. Saya kan tidak punya uang, saya mikirnya kalau ke rumah sakit ongkosnya mahal. Waktu itu tidak ngurus BPJS mandiri karena saya tak punya uang,"" terangnya.Naim baru mendapatkan Kartu . Sehat (KJS) saat usia Tegar menginjak 3 tahun. Tak lama berselang, kartu pengobatan gratis dari Pemkab . itu hilang. Sehingga Tegar dan adiknya didaftarkan ke BPJS Kesehatan secara mandiri.Kisah Rahma, Anaknya Derita Gizi Buruk dan Ditinggal Suami:



.

                1            

                2            


            Selanjutnya 





birojatim anak kurang gizi pemkab ."
5 Diet Paling Populer Sepanjang 2019,12/24/2019 10:12,https://www.cnnindonesia.com/gaya-hidup/20191221162548-277-458982/5-diet-paling-populer-sepanjang-2019,". -- Diet menjadi salah satu pilihan untuk menurunkan berat badan. Sepanjang tahun 2019, ada sejumlah diet yang masuk peringkat lima besar sebagai diet yang paling banyak dilakukan dan diperbincangkan.Walau secara ilmiah efektivitas sejumlah diet masih menjadi perdebatan di kalangan pakar kesehatan, namun diet tetap banyak dilakukan oleh sejumlah orang.Berikut adalah sederet diet yang paling populer sepanjang tahun 2019.


    















    


Lihat juga:Manfaat Makan Cabai: Pangkas Risiko Serangan Jantung1. Diet karboFoto: Istockphoto/ MielPhotos2008Diet karbo merupakan salah satu diet yang mengharuskan pengikutnya untuk mengurangi bahkan menghindari gula dalam bentuk apapun, seperti gula pasir hingga nasi.Sebagai pasokan nutrisi dari tubuh, diet ini hanya membolehkan konsumsi 20-50 gram karbohidrat sehari atau konsumsi karbohidrat kurang dari 130 gram per hari bagi pemula.










Sedangkan nutrisi utamanya didapat melalui asupan telur, daging dan lemak.Namun, diet ini dinyatakan tidak aman untuk sebagian orang. Kepala Divisi Organisasi Organisasi di Pengurus Pusat IDAI Piprim Basarah Yanuarso mengatakan, diet rendah karbohidrat hanya untuk mereka yang terkena sindrom metabolik, yakni lingkar perut di atas 90 cm (laki-laki) dan 80 cm (perempuan).Lalu, diet ini juga hanya disarankan untuk orang yang tekanan darahnya di atas 130/85 mmHg, HDL kolestrol di bawah 40 (laki-laki) dan 50 (perempuan), trigliserida di atas 150 dan gula darah puasa di atas 100.2. Diet telurFoto: Istockphoto/ DianaLundinDiet telur hanya boleh dilakukan maksimal selama 14 hari, karena peserta diet hanya boleh mengonsumsi telur dan minum air yang kandungan kalorinya nol, seperti air putih.Walaupun mengonsumsi karbohidrat, syaratnya tidak boleh terlalu banyak dan tak mengandung gula alami yang berlebihan. Contoh sumber karbohidrat yang disarankan ialah kentang kukus atau alpukat.Karena tidak disarankan makan karbohidrat seperti nasi atau roti, diet ini tak 'mengenal' waktu sarapan, makan siang serta makan malam. Peserta boleh mengonsumsi telur dan air kapanpun bila lapar. Batasannya adalah konsumsi maksimal seribu kalori sehari.Namun, komunitas medis menyatakan diet ini tidak aman walau sejumlah kalangan menyebutnya efektif untuk menurunkan berat badan.Studi dalam American Journal of Clinical Nutrition menunjukkan, diet ini memang membantu menginduksi perasaan kenyang dan menurunkan berat badan namun tidak sehat. Efek sampingnya dapat membuat seseorang kekurangan energi akibat penipisan karbohidrat dengan gejala lemas, sakit kepala dan sulit berkonsentrasi.Selain itu, diet ini juga bisa memicu kolesterol tinggi bila pelaku diet makan kuning telur lebih dari 3 butir sehari.3. Diet MediteraniaFoto: falovelykids/PixabayBanyak orang yang menganggap kalau diet Mediterania adalah istilah untuk diet, padahal diet ini adalah pola makan orang-orang di kawasan Mediterania.Sebagai sebuah 'tradisi', diet Mediterania menjadi diet populer yang paling sehat karena menekankan konsumsi makanan tinggi omega-3 dan lemak sehat seperti ikan, minyak zaitun, kacang-kacangan, biji-bijian, buah-buahan dan sayuran. Walau begitu, diet ini juga mengonsumsi karbohidrat secara seimbang.Pola makan diet ini bagus untuk kesehatan usus karena meningkatkan bateri baik sebesar tujuh persen, melindungi tubuh terhadap stres dan peradangan oksidatif.Bagi para perempuan pasca-menopause, diet ini berdampak positif untuk massa otot dan kesehatan tulang.Agar manfaat sehat yang dirasakan lengkap, ahli gizi asal Amerika Serikat Liz Weinandy seperti dilansir Livescience menyarankan pelaku diet baiknya tidak melupakan olahraga.4. Diet ala penyanyi K-Pop IUFoto: morgueFile/pippalouBagi penggemar K-Pop, nama penyanyi IU bisa jadi tak asing lagi. Saking populernya, diet yang dilakukan oleh IU juga ikut populer.Penyanyi IU menjalani diet dengan cara makan satu apel untuk sarapan, dua ubi manis untuk makan siang dan segelas susu protein untuk makan malam. Ia menjalani diet ini selama 3 hari dengan tujuan agar tubuhnya tetap langsing.Dokter spesialis gizi klinik Inge Permadhi mengatakan, diet ini bisa menurunkan berat badan karena jumlah kalori yang masuk ke tubuh tidak sampai 500 kalori per hari.Namun, dia tidak menganjurkan pelaku diet menerapkannya lebih dari tiga hari karena bisa membahayakan kesehatan.5. Diet ornishFoto: Platus/PixabaySeperti namanya, diet ini dipopulerkan oleh Dean Ornish yang berprofesi sebagai dokter.Diet ini berfokus pada konsumsi makanan nabati seperti biji-bijian, kacang-kacangan, buah dan sayur. Pelaku diet masih boleh mengonsumsi putih telur, produk kedelai dan susu tanpa lemak asalkan dalam jumlah terbatas.Lihat juga:5 Tren Kuliner yang Diprediksi Naik Daun pada 2020Menurut Ornish, diet ini bisa membantu menghambat perkembangan penyakit seperti penyakit jantung, diabetes dan kanker prostat.Namun, ahli kesehatan seperti dilansir Healthline mengingatkan, diet ini sangat rendah lemak sehat, yakni kurang dari 10 persen dari total asupan harian yang dianjurkan. Padahal rekomendasi sehat konsumsi lemak sekitar 20-35 persen untuk menjaga kesehatan.Selain itu, mengeliminasi daging dan produk makanan hewani dari pola makan harian bisa meningkatkan risiko kekurangan nutrisi akibat berkurangnya asupan nutrisi penting seperti protein, kalsium, vitamin B12 dan zinc. (ANTARA/ayk)












Tulisan ini merupakan bagian dari Fokus:""Kilas Balik 2019""Tahun 2019 disebut-sebut sebagai tahun politik. Namun, di balik segala keriuhan di panggung Pilpres dan Pemilu, tahun ini juga memiliki berbagai ragam peristiwa dan cerita.'Wajah-wajah' Timnas Indonesia yang Tak Berubah Khabib, Elang yang Tak Memaksa Terus Terbang Tinggi FOTO: 10 Bintang Sepak Bola yang Pensiun di 2019 Marquez Bikin MotoGP Tidak Seru dan Rossi Tak Berdaya Ahsan/Hendra, Rencana Cadangan yang Mematikan Lihat 39 berita lainnya"
"5 Manfaat Buah Pir Bagi Kesehatan, Kaya akan Nilai Gizi Hingga Mengurangi Risiko Diabetes
",12/23/2019 21:43,https://www.pikiran-rakyat.com/gaya-hidup/pr-01327725/5-manfaat-buah-pir-bagi-kesehatan-kaya-akan-nilai-gizi-hingga-mengurangi-risiko-diabetes," - Pir adalah buah yang lembut dan manis dengan pusat berserat.
Buah-buahan manis berbentuk lonceng yang telah dinikmati sejak zaman kuno.
Mereka bisa dimakan renyah atau lunak.   Buah pir kaya akan
antioksidan esensial, senyawa tanaman, dan serat makanan. Buah Pir memiliki
kalori yang bebas lemak dan bebas kolestrol. Sebagai bagian dari diet seimbang
dan bergizi, mengonsumsi pir dapat mendukung penurunan berat badan dan
mengurangi risiko seseorang terkena kanker, diabetes, dan penyakit jantung.
Baca Juga:9 Tips Menghilangkan Bau Kaki dengan Mudah Baca Juga:9 Tips
Menghilangkan Bau Kaki dengan Mudah DikutipPikiran-Rakyat.comdari situs
healthline, Berikut 5 manfaat buah pir untuk kesehatan tubuh anda. Pikiran-
Rakyat.com 1\. Memiliki Nilai Gizi yang Tinggi 1\. Memiliki Nilai Gizi yang
Tinggi Pir hadir dalam banyak varian berbeda. Buah pir memiliki folat dan
niasin penting untuk fungsi seluler dan produksi energi, sementara provitamin
A mendukung kesehatan kulit dan penyembuhan luka. Buah pir juga kaya akan
mineral penting, seperti tembaga dan kalium. Baca Juga:4 Makanan Populer Yang
di Benci Pada 100 Tahun Lalu Baca Juga:4 Makanan Populer Yang di Benci Pada
100 Tahun Lalu Tembaga berperan dalam imunitas, metabolisme kolesterol, dan
fungsi saraf, sedangkan potasium membantu kontraksi otot dan fungsi jantung.

"
VIDEO: Mencegah Stunting di Tanah Dewata,12/23/2019 19:09,https://www.cnnindonesia.com/tv/20191223190907-407-459472/video-mencegah-stunting-di-tanah-dewata,"Stunting dan gizi buruk menjadi masalah kesehatan utama pada anak di Indonesia. Riset kesehatan dasar, Riskesdas tahun 2018 menunjukkan angka stunting di Indonesia masih berada di atas angka 30 persen, atau di atas angka yang ditetapkan Badan Kesehatan Dunia, WHO sebesar 20 persen. Upaya menekan angka masalah gizi pada anak anak inipun dilakukan dengan berbagai cara . Salah satunya pendekatan melalui sosial budaya untuk memberikan pemahaman kesehatan pada ibu dan anak."
VIDEO: Gizi Buruk di Surga Wisata,12/23/2019 18:40,https://www.cnnindonesia.com/tv/20191223184019-407-459462/video-gizi-buruk-di-surga-wisata,"Meskipun berada di bawah angka rata rata, masalah stunting dan gizi buruk di Pulau Bali, masih tinggi yakni berada di angka 19 persen. Berdasarkan survei data pemantauan status gizi, PSG, Dinas Kesehatan Provinsi Bali, sedikitnya ada lima wilayah di Bali yang masuk kategori dengan masalah gizi cukup tinggi di antaranya Jembrana, Bangli, Buleleng, dan Karangasem."
VIDEO: Berebut Sehat di Ujung Karangasem,12/23/2019 14:48,https://www.cnnindonesia.com/tv/20191223144821-405-459392/video-berebut-sehat-di-ujung-karangasem,". -- Meskipun berada di bawah angka rata-rata nasional, stunting dan gizi buruk masih jadi masalah di pulau Bali. Dengan angka kejadian sekitar 19 persen, berdasarkan survei data Pemantauan Status Gizi atau PSG dinas kesehatan provinsi Bali, sedikitnya ada 5 wilayah di Bali yang bermasalah gizi cukup tinggi."
Jaga Gaya Hidup Sehat dengan Makanan Pengganti Nutrisi dari Alam,12/23/2019 11:26,https://health.detik.com/berita-detikhealth/d-4832970/jaga-gaya-hidup-sehat-dengan-makanan-pengganti-nutrisi-dari-alam,". - Gaya hidup masyarakat urban yang serba dinamis, membuat kebanyakan dari kita lebih memilih makanan cepat saji yang kurang bernutrisi. Kebiasaan ini tentunya berdampak tidak baik pada kesehatan sehingga bisa meningkatkan risiko penyakit jantung.Menurut Medical Manager Consumer Health Division PT Kalbe Farma, dr Helmin Agustina Silalahi, mengonsumsi makanan pengganti dari alam seperti suplemen dapat menyeimbangkan nutrisi dalam tubuh sehingga memberi manfaat dalam menjaga kesehatan.""Suplemen tertentu ini dapat menyeimbangkan nutrisi dalam tubuh, namun perlu diperhatikan jenis suplemen yang akan dikonsumsi agar dapat menjaga kesehatan tubuh,"" ujar dr Helmin kepada detikHealth baru-baru ini.


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Ketahui Manfaat Sehat Konsumsi Suplemen dari AlamNutrisi sendiri merupakan salah faktor penting bagi tubuh sehingga asupan makanan penuh gizi ini sangat diperlukan, untuk membantu pertumbuhan dan perkembangan organ tubuh secara optimal. Namun, terkadang bagi beberapa orang mencukupi kebutuhan nutrisi harian dari makanan saja tidak cukup sehingga orang pun memilih mengonsumi suplemen tambahan untuk menjaga kesehatannya. dr Helmin menyebut sebelum mengonsumsi suplemen alangkah baiknya mengenali apa yang dibutuhkan oleh tubuh agar manfaat yang dihasilkan dari suplemen bisa terpenuhi dengan baik.""Kenali kebutuhan tubuh dan kenali komposisi suplemen, sehingga tidak salah konsumsi,"" sebutnya.Baca juga: Mengenal Biji Chia, Makanan Super Penangkal Ragam PenyakitSebagai informasi, menjalankan pola makan yang baik dengan memilih makanan yang bernutrisi dan menyehatkan, mengolahnya dengan tepat, serta mengatur porsinya sesuai dengan kebutuhan, merupakan salah satu solusi untuk memenuhi kebutuhan nutrisi dan menjaga kesehatan tubuh ini.Mendukung upaya tersebut, H2 Health & Happiness menawarkan serangkaian produk pangan terpilih, berkualitas, dan terstandar yang berasal dari alam, di antaranya, H2 Biji Chia, H2 Kakao Instan, H2 Gula Kelapa, H2 Tepung Kelapa, dan H2 Genetron Tepung.Selain itu ada juga suplemen terpilih, berkualitas, yang berasal dari alam yang mampu menangkal ragam macam penyakit, di antaranya H2 Superba Krill Oil, H2 Green Lipped Mussel, H2 Cordycpes Militaris, H2 Curcella, H2 Shark Liver Oil, H2 Celery, H2 Zativa, H2 Genetron Kapsul, H2 Turmeric, dan H2 Hemorid.
		
        (ega/ega)


biji chia nutrisi gaya hidup sehat"
"Kaya Gizi, 5 Olahan Paprika Khas Hungaria dengan Cita Rasa Autentik",12/23/2019 0:00,https://www.idntimes.com/food/recipe/budi-28/olahan-paprika-khas-hungaria-dengan-cita-rasa-autentik-c1c2?q=gizi,"Masyarakat Hungaria memang sangat gemar mencampurkan paprika ke dalam beberapa jenis masakan mereka. Hal ini dikarenakan paprika mengandung banyak sekali gizi dan vitamin disamping rasanya yang lezat. Dengan resep yang telah turun-temurun, beberapa hidangan khas Hungaria dari bahan utama paprika sangat terkenal karena memiliki rasa yang nikmat dan autentik.
Nah, bagi kamu yang ingin menikmati paprika dengan cita rasa yang berbeda. Berikut ini ada 5 hidangan khas Hungaria yang dibuat dari olahan paprika, sebagai berikut:
Halaszle merupakan hidangan jenis sup dengan cita rasa yang pedas dan hangat yang cocok disajikan pada musim dingin. Hidangan ini terbuat dari dua bahan utama yaitu ikan dan buah paprika.
Warna merah dari kuah sup Halasze berasal dari buah paprika yang telah dihancurkan. Biasanya ikan yang digunakan untuk membuat Halaszle adalah jenis ikan sungai seperti ikan lele dan ikan mas.
Toltott paprika dikenal juga oleh banyak orang dengan sebutan pujana paprika. Hidangan ini memiliki cara pengolahan yang cukup unik yakni dengan cara melubangi bagian tengah dari buah paprika lalu diisi dengan daging sapi cincang, kentang rebus hingga nasi. Toltott paprika disajikan bersama saus tomat dan lebih nikmat jika ditambahkan dengan keju cair dibagian atasnya.
   Baca Juga: Terungkap, Inilah 7 Manfaat Ajaib Paprika untuk Tubuh Kita    

Terbuat dari bahan utama yaitu tomat dan paprika, Lesco merupakan makanan paling populer di kalangan masyarakat Hungaria pada saat pergantian musim panas ke musim dingin. Lesco memiliki rasa asam pedas dan biasanya dihidangkan sebagai lauk yang dapat dinikmati bersama roti atau makanan utama yang berbasis daging-dagingan seperti steak.
Hungarian chicken paprikash adalah makanan khas tradisional dari Hungaria yang berbahan baku daging ayam dan buah paprika. Kelezatan hidangan ini terletak pada saosnya yang creamy yang terbuat dari gabungan bahan-bahan seperti paprika, cabe hijau, bawang dan tomat. Hungarian chicken paprikash biasanya dinikmati bersama mie, nasi hingga salad.
Dari segi penampilan, hungarian goulash terlihat seperti hidangan gulai daging atau kari daging pada umumnya. Namun sebenarnya hungarian goulash merupakan hidangan jenis sup yang dicampurkan dengan berbagai bahan seperti wortel, tomat, paprika, seledri dan daun bawang. Dengan cita rasa asam, manis dan pedas, hidangan ini sering disajikan bersama roti.
Nah, itulah beberapa hidangan lezat dari Hungaria yang terbuat dari paprika kemudian diolah dengan berbagai jenis bahan-bahan lainnya. Dengan cita rasa dan bentuk yang lebih autentik pastinya akan membuatmu merasa tertantang untuk mencobanya.
   Baca Juga: Resep Bikin Muffin Blueberry yang Bisa Jadi Penyemangat Hari-harimu   "
"Diserang soal Jiwasraya, Jansen PD Minta Maman Golkar Tak Singgung Stunting",12/22/2019 13:56,https://news.detik.com/berita/d-4832148/diserang-soal-jiwasraya-jansen-pd-minta-maman-golkar-tak-singgung-stunting,". -  Ketua DPP Partai Demokrat (PD) Jansesn Sitindaon merespons pernyataan politikus Partai Golkar Maman Abdurahman yang mengatakan tak mau menanggapi orang-orang ber-IQ stunting perihal masalah keuangan Jiwasraya. Jansen menyayangkan sikap Maman yang membawa-bawa masalah stunting.""Saya melihat sebagai politisi, Maman ini masih terlalu emosional ya. Harusnya soal stunting ini tidak dia dibawa-bawa dalam narasi politik dengan nada yang melecehkan. Karena di luar sana masih ada jutaan anak Indonesia yang mengalami kekurangan gizi secara kronis,"" kata Jansen kepada wartawan, Minggu (22/12/2019).Baca juga: Makin Panas, Politikus Golkar Balas Serang Jansen Demokrat soal Jiwasraya


 
















SCROLL TO CONTINUE WITH CONTENT

Jansen menilai tak sepantasnya masalah stunting dibawa-bawa ke politik. Sebab, sebut dia, negara pun belum bisa menyelesaikan masalah tersebut.""Membawa bawa istilah stunting ini di tengah negara belum mampu mengurusnya sama saja dengan melecehkan mereka. Jadi, biarlah itu jadi urusan Maman dengan anak-anak stunting di luar sana,"" jelasnya.Baca juga: Demokrat Merasa SBY Disalahkan Soal Jiwasraya, PDIP: Jokowi Bicara FaktaJansen kemudian menyindir balik Maman. Dia menuturkan, jika merasa memiliki IQ tinggi, Maman seharusnya mengomentari masalah Jiwasraya berdasarkan data.""Terkait Jiwasraya, kalau memang Maman ini merasa IQ-nya tinggi, walau saya tahu dia kuliah di kampus swasta, jauh lebih baik sayalah yang kuliah di universitas negeri ternama. Silakan saja dia tunjukkan data ketika Jiwasraya ini diserahkan dari pemerintahan SBY ke pemerintahan Jokowi, dia dalam posisi sakit parah?"" sebut Jansen.Tonton juga Eks Bos Jiwasraya Bantah Lari ke London-Jadi Menantu Moeldoko : 



.

                1            

                2            


            Selanjutnya 





golkar demokrasi jiwasraya stunting"
"Menko PMK Gagas Program Sarapan Bersama di Sekolah, Minta Pemda Terlibat",12/20/2019 14:45,https://news.detik.com/berita/d-4830234/menko-pmk-gagas-program-sarapan-bersama-di-sekolah-minta-pemda-terlibat,". -  Menteri Koordinator Pembangunan Manusia dan Kebudayaan (Menko PMK) Muhadjir Effendy menggagas program sarapan bersama di seluruh wilayah Indonesia. Salah satunya adalah mencegah stunting pada anak.""Salah satu langkah yang mau kita lakukan adalah untuk bikin program sarapan bersama. Sarapan bersama untuk anak-anak balita kita dan ibu-ibu yang sedang hamil, plus anak-anak yang sedang sekolah,"" kata Muhadjir di DoubleTree by Hilton Hotel, Jalan Pegangsaan Timur, . Pusat, Jumat (20/12/2019).Baca juga: Muhadjir soal Kursus Pranikah: Yang Kebelet Bisa Nikah Dulu, Nanti DilanjutSebagai informasi, stunting adalah kondisi gagal tumbuh pada tubuh dan otak akibat kekurangan gizi dalam waktu yang lama sehingga tubuh anak lebih pendek daripada anak normal seusianya dan memiliki keterlambatan dalam berpikir.


 
















SCROLL TO CONTINUE WITH CONTENT

Muhadjir kemudian bercerita soal kisah masa kecil Presiden Joko Widodo (Jokowi) yang mendapat susu, bubur kacang hijau, dan telur. Dia berharap konsep seperti inilah yang kembali dihidupkan dalam masyarakat.""Bapak Presiden kemarin menyampaikan 'Saya dulu waktu masih kecil ada pembagian susu, ada bubur kacang hijau ada telur walau separuh-separuh gitu'. Ini loh kita hidupkan kembali,"" kata Muhadjir.



.

                1            

                2            


            Selanjutnya 





muhadjir effendy menko pmk stunting"
Menguap dan Mudah Lelah Tanda Tubuh Kurang Oksigen,12/20/2019 7:33,https://health.detik.com/berita-detikhealth/d-4829483/menguap-dan-mudah-lelah-tanda-tubuh-kurang-oksigen,". - Padatnya aktivitas masyarakat urban membuat tubuh membutuhkan suplai oksigen yang cukup. Hal ini penting sebab tanpa suplai darah yang mengandung cukup oksigen, jaringan atau organ tubuh tidak bisa bekerja dengan baik.Kondisi seperti ini tentunya bisa mengakibatkan hal yang membahayakan apabila tidak diatasi dengan cepat. Sebab, oksigen dalam tubuh berkurang juga bisa berdampak pada menimbunnya asam laktat.Ini merupakan hasil metabolisme karbohidrat tanpa menggunakan oksigen. Alhasil, daya tahan tubuh akan berkurang, mudah lelah dan menjadi pegal-pegal. Sering menguap juga menunjukkan tanda bahwa otak kekurangan oksigen.


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Malas Kencing Malam Bisa Bikin Serangan Jantung? Ini FaktanyaMaka dari itu, tubuh harus segera mencukupi kebutuhan energi dan suplai oksigen yang cukup agar dapat meningkatkan daya tahan tubuh. Dilansir Health Harvard berikut beberapa ulasan mengenai cara meningkatkan daya tahan tubuh agar tidak mudah sakit dan tetap sehat.Atur Pola MakanKonsumsi makanan berlebih atau kurang dapat mempengaruhi sel-sel imun tubuh. Seseorang dengan dengan gizi yang kurang atau obesitas berisiko mudah terserang penyakit.Karenanya, atur pola makan dengan baik merupakan langkah yang tepat. Kurangi konsumsi gula atau garam dan makanan yang berlemak seperti gorengan. Selain dapat meningkatkan kolesterol jahat, hal ini menyebabkan cepat lelah.Luangkan Waktu BerolahragaKebanyakan masyarakat urban yang sibuk dengan rutinitas kantor, lupa untuk meluangkan waktu berolahraga. Padahal dengan olahraga metabolisme tubuh akan bekerja dengan baik sehingga bisa mengeluarkan zat beracun di dalam tubuh.Baca juga: Awas Teler! 3 Fakta Lem Aibon yang Sedang Ramai DibicarakanSelain itu, rutin olahraga seperti jalan kaki selama 30 menit juga dapat meningkatkan daya tahan tubuh serta meningkatkan kadar oksigen yang dapat membantu mengatasi darah rendah.Beri Stimulus dengan SuplemenSelain menerapkan pola hidup sehat dengan mengatur pola makan dan berolahraga, konsumsi suplemen juga dapat menjadi pilihan untuk menjaga daya tahan tubuh dan memenuhi kebutuhan zat gizi. Dilansir dari Fishqua, suplemen berbahan dasar squalene dari minyak hati ikan hiu ini dapat meningkatkan suplai oksigen dalam sel-sel tubuh.Foto: Dok. IstimewaKandungan squalene pada Fishqua akan bekerja sebagai antioksidan yang mengikat oksigen tunggal dari oksidasi lemak yang terjadi di dalam tubuh akibat paparan sinar matahari atau polusi. Squalene akan bereaksi dengan cairan tubuh dan menghasilkan oksigen. Dengan mengkonsumsi suplemen Fishqua, suplai oksigen di tubuh akan tercukupi, sehingga mampu mengurangi pusing, pegal-pegal, bahkan lemas akibat darah rendah sekaligus mampu menjaga daya tahan tubuh.
		Simak Video ""Dampak Positif Merawat Kebersihan Diri pada Kesehatan Mental Anak""
[Gambas:Video 20detik]
(prf/ega)


kesehatan menguap oksigen"
